category,source,measure,gas,unit,party,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,CY,6083.038957,6563.028008,6997.401493,7313.311391,7579.373942,7514.222134,7893.435934,7997.645589,8311.721557,8624.787138,8879.791463,8861.34873,9135.104255,9496.532653,9696.746591,9769.683352,9919.20103,10210.79324,10360.36136,10091.77858,9782.566538,9539.317974,8993.199212
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,CZ,196144.7194,182192.9387,165621.2229,159462.4909,149429.3056,150626.8532,154482.9308,151458.8078,144502.1072,136237.2732,145737.6629,145535.0516,141516.6782,144421.3661,145882.0207,145358.6809,147002.4503,147160.461,142240.4515,133986.7288,137700.47,134301.1914,130660.6687
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,DE,1248048.765,1201034.153,1150981.158,1141687.052,1121879.985,1117579.854,1136718.307,1100977.553,1075180.383,1041303.66,1040367.332,1055173.882,1033944.937,1032297.37,1019806.049,994459.6747,1002426.445,976583.7491,979802.6977,912605.8265,946388.2737,928694.5629,939083.3088
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,DK,68661.4923,79208.15686,73163.0584,75504.10978,79495.54917,76140.17651,89011.69811,79498.29916,75671.63558,72961.04541,68548.01826,70023.42417,69500.07508,74328.51818,68385.7702,64079.46843,71952.38272,67382.46313,63904.8649,61068.03407,61402.27308,56517.77898,51637.31359
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,EE,40614.55848,37439.44753,27385.11982,21251.06081,21900.69032,20064.45441,20726.31604,20331.60987,18811.20074,17450.56921,17157.03603,17542.40116,16935.49597,18810.50645,19129.07171,18421.23319,17837.35934,20948.41817,19545.97924,16188.54642,19892.34136,20484.72023,19188.44166
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,ES,286226.5324,295719.339,304240.147,293635.3218,309804.1974,323997.9663,316987.1089,330307.0464,339916.2773,366551.3673,381459.2503,379516.3449,397119.4758,404279.856,418952.9721,432941.5761,425441.3948,435079.68,401375.3653,362851.8758,349187.0418,348189.4335,343534.1863
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,FI,70328.76721,68138.6277,66719.28608,68815.28295,74203.65835,70781.07443,76511.00896,75128.72674,71546.8379,71000.93676,69223.94776,74432.88721,76656.40604,84588.05857,80585.27013,68652.48472,79931.87042,78281.20194,70121.3164,65996.42096,74409.94757,66848.17558,60936.47307
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,FR,557351.4764,580923.3562,571579.1645,544581.2719,545145.6023,553170.1955,567862.6328,562522.9935,577544.6166,563086.493,560525.6923,558768.0171,553427.0049,558803.2571,557213.7189,558780.6816,546982.0401,537662.0477,532852.6213,509248.1022,516446.8196,490009.6044,490124.6107
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,GB,775462.8614,782964.4378,759100.9061,740243.2973,730151.404,723326.4334,744646.4028,720176.9737,719150.353,688514.9899,690155.4837,695809.6849,677174.3978,683742.8274,680811.591,674727.8339,671906.2829,662220.0891,643086.2017,589804.5279,605592.2818,562752.8547,580951.0161
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,GR,104672.6987,104270.0231,105701.79,104754.7189,107506.9785,109383.5778,112443.4988,117255.1358,122837.0936,122690.0854,126297.5133,127302.1505,127234.0331,131061.9203,131517.934,135108.2053,131598.548,134438.4243,130535.4377,123852.5007,117567.8608,114422.5938,110670.9887
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,HR,31679.15386,24973.79754,23278.23808,23325.78295,22514.02715,23106.8773,23747.68043,25167.2077,25340.41952,26621.48577,26339.34019,27496.84399,28599.90125,30010.51031,30143.43777,30515.49635,31115.25024,32655.49079,31376.35509,29341.41929,28808.33169,28457.13088,26371.19057
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,HU,97988.49857,90456.56613,80124.5855,79767.50705,79416.99036,78678.57092,80860.38698,79145.72213,79560.67988,79327.26657,76894.93758,78398.14942,76924.12881,79619.88286,78906.21068,78186.8323,77019.00124,75434.1546,73085.8002,66785.13673,67460.05546,65785.77345,62127.13971
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,IE,55246.42478,56020.98093,56009.36746,56325.96887,57756.05399,58906.23461,60999.95959,62520.49731,65336.55362,66296.33808,68205.38057,70165.96092,68248.75745,68316.91758,67976.95154,69299.45187,68898.43885,68047.04412,67685.99599,61926.44899,61589.15485,57366.97355,58049.01296
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,IT,519075.2923,520602.5566,517780.0433,511263.8609,503555.7596,530330.5102,524035.2912,530462.5035,541858.4426,548321.7013,551234.4483,557142.1916,558300.2543,573603.658,576842.8752,574280.792,563463.2665,555179.8933,540894.6677,490445.235,499843.1231,487011.8504,461744.5346
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,LT,48720.96123,50105.20029,30206.52677,24301.32825,22861.76316,22072.27834,23358.63404,23055.07084,23813.22866,21255.76627,19633.01659,20716.67398,21232.2734,21448.00421,22231.15274,23318.52208,23707.77753,26119.11677,24932.30479,20431.6302,21118.71326,21679.6701,21587.76374
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,LU,12901.05038,13446.76876,13221.72608,13333.88203,12505.09955,10177.49134,10238.59319,9534.451174,8644.449269,9062.368482,9761.996878,10258.25158,11036.50626,11381.75805,12862.15637,13095.19799,12946.33603,12360.71992,12188.40218,11683.84656,12249.55963,12127.47766,11825.35164
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,LV,26277.39604,24302.18167,19574.32564,15829.64464,13896.41485,12503.37705,12522.64151,11964.6889,11442.82414,10650.48719,10074.77539,10695.18651,10701.93499,11018.94595,11137.58263,11174.56154,11642.5869,12074.48024,11568.99417,10892.9019,12068.22525,11203.46372,11039.42684
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,MT,2007.8156,2184.045595,2294.244534,2295.108267,2410.769067,2378.38468,2428.62996,2422.599938,2433.52761,2519.892737,2541.025181,2665.909111,2700.08656,2887.999089,2869.749878,2968.370463,2968.606128,3082.589248,3047.712914,2985.741383,2991.241343,3017.286493,3110.274774
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,NL,211849.5881,216385.1595,215098.9648,219979.8893,219933.6848,223161.3231,231327.1546,224605.6102,225494.0519,213316.4458,213023.1158,214494.4279,213544.3817,214303.6648,215514.0867,209448.2422,205558.9212,204199.4937,203313.5255,197210.9047,209651.8716,195063.5133,191669.0529
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,PL,464198.3679,454221.0697,440061.7611,440209.2147,436547.9339,439211.4377,452443.0708,443989.0131,415195.9464,404840.2332,394325.1316,391476.3187,379113.9349,392280.0008,397064.654,400065.9883,416395.0065,418653.8682,411122.3864,391472.6564,412589.124,410017.4353,404025.3504
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,PT,61082.04897,62989.24516,67422.47992,66102.61577,67210.76414,71758.87358,69462.50967,72543.57243,77408.68521,85508.21713,84414.93377,84189.76793,88333.4302,82603.52759,85640.08471,88020.12248,82954.92141,80621.74316,78339.14937,75177.90887,70920.18561,69449.17463,68638.19136
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,RO,244827.3743,199865.3585,174588.6352,169857.5143,166598.2797,173258.694,176005.0543,162580.0653,146013.8229,131289.4775,134049.0359,136876.038,138828.5506,145717.7248,142837.4079,141583.381,145950.4154,142732.1456,140453.5926,120252.2278,116639.2665,122247.0052,119562.1638
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,SE,72713.85145,72884.0637,72412.48482,72442.82634,74898.45262,74151.76441,78017.33183,72928.0815,73396.87293,70050.0917,68562.86863,69344.23116,70067.56604,70469.96063,69698.8844,66912.77231,66778.43298,65232.81367,63013.87249,59097.37485,65071.97047,60754.23718,57604.15019
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,SI,18444.45338,17320.72615,17208.76355,17450.38616,17640.88095,18548.59073,19224.37643,19585.59593,19345.12176,18693.84572,18953.31939,19819.73523,19977.3613,19672.13541,19980.11338,20313.71677,20519.7528,20666.42207,21380.04166,19373.15016,19411.37882,19462.5393,18910.90167
TOTnoLULUCF,-999,EM,GHGa,GgCO2eq,SK,72924.99333,63094.08061,57477.88524,53909.74379,51497.00163,52928.42181,53355.70384,52573.74263,51871.71614,50821.52344,48956.42362,51486.81856,49904.5062,50652.48697,50914.02181,50245.21573,50275.70578,48352.33827,48956.98646,44651.98062,45394.38702,44695.04456,42719.8827
TOTwithLULUCF,-999,EM,GHG,Gg,AT,52535.22867,50396.9083,49673.63468,49605.84158,51059.89992,52804.72964,59261.07719,50303.65837,51697.50951,47372.58872,51074.55564,53174.22222,60955.97048,77021.47854,72381.82536,72055.33433,75106.32155,73503.42113,74218.76206,64021.82178,68870.00509,66918.6029,64293.96161
TOTwithLULUCF,-999,EM,GHG,Gg,BE,118557.8884,121280.2152,119439.0887,118510.2431,122973.3007,124058.0524,128279.6327,122369.6561,128708.5591,123146.5954,124850.5131,124636.9373,123870.1042,126978.4112,127791.2475,124421.2808,121058.7625,116472.8967,119467.0046,107064.897,113881.288,104035.3046,100503.5999
TOTwithLULUCF,-999,EM,GHG,Gg,BG,67511.68972,48837.25444,45519.7211,46647.36039,44646.78064,45959.5883,48740.48776,45945.28672,42938.12542,36420.87413,37280.71128,41201.69353,37794.35403,42032.603,40767.44558,41702.44478,43538.29543,48516.67169,45689.57547,37048.37905,39510.67077,44864.51777,40123.88554
TOTwithLULUCF,-999,EM,GHG,Gg,CY,4511.748881,4943.957647,5282.66074,5600.601629,5824.160607,5658.415151,6000.697588,6103.211126,6542.201607,6647.945727,6915.005656,6807.400028,6962.504726,7352.578621,7573.045763,7714.511596,7899.380909,8223.860483,8328.636932,8055.706901,7695.406028,7501.924926,7118.95475
TOTwithLULUCF,-999,EM,GHG,Gg,CZ,162039.4668,146030.7443,129893.0198,127232.1057,120436.1993,121472.7596,125415.6024,123424.3714,116742.4875,109043.2326,118718.1367,118114.6222,115034.9023,120268.5204,120786.3353,119577.4595,124120.9819,127038.3276,117781.0599,108137.3953,113056.7229,107585.4426,103906.7845
TOTwithLULUCF,-999,EM,GHG,Gg,DE,1022593.762,984858.285,937638.1023,928585.8999,912508.2278,910753.4076,931493.0094,902485.9341,894593.0355,867275.1135,870912.6567,882990.593,902448.2232,905187.1044,893412.8938,873459.5368,885018.1037,860696.7749,845557.9675,782698.3054,826791.925,808365.868,820219.5563
TOTwithLULUCF,-999,EM,GHG,Gg,DK,58669.07343,67891.03056,64413.68558,63283.23476,68883.314,64931.15611,76865.9046,68885.73297,63688.33865,62688.20006,57448.51431,60416.45857,61515.51855,65375.28636,59531.67176,56142.20222,65055.77041,57439.55281,49792.70662,52085.58455,49041.14461,41744.61764,39551.3918
TOTwithLULUCF,-999,EM,GHG,Gg,EE,27932.70943,24958.7817,15033.40406,9047.081483,9422.163352,7523.500263,8494.909953,9044.538514,9447.202565,11418.66495,16959.35805,20510.61873,18596.43689,17574.69558,14652.38233,11352.475,8996.271001,11281.76319,10175.36159,8178.314683,13387.32941,15537.88222,14905.77442
TOTwithLULUCF,-999,EM,GHG,Gg,ES,209632.497,219413.7463,229420.0419,221657.3075,231428.8535,245050.8695,232144.4318,243267.6723,250386.8218,273943.022,285340.6927,287531.4087,307228.595,312233.2465,327424.4391,342412.243,330500.9077,337077.1599,306715.7645,268005.8707,253128.1837,253918.0726,249875.3852
TOTwithLULUCF,-999,EM,GHG,Gg,FI,41997.94369,26681.65196,31267.43974,35303.59687,47436.27305,44150.99111,40526.20497,43906.58581,42751.83409,39121.411,36640.21969,38617.82026,40587.74266,47844.84883,43060.60356,26884.78347,34361.6174,40872.17334,27869.69078,15120.59794,38256.99224,31119.78496,23684.84108
TOTwithLULUCF,-999,EM,GHG,Gg,FR,367829.6407,393378.8925,384274.3171,356676.639,357670.7036,363059.9434,373273.4203,367812.6514,386959.3387,377577.5984,385477.0095,379722.7439,371292.3191,375296.0023,377625.0744,380215.9652,367048.9391,358184.5085,351692.4671,336575.1411,348633.0977,319054.5379,318183.8249
TOTwithLULUCF,-999,EM,GHG,Gg,GB,595025.9027,601771.3437,584629.9253,570004.7848,563749.8647,556311.8055,576747.2806,551663.8141,555265.4447,547157.0157,554640.7825,564850.7011,547463.9642,557858.0366,558352.4575,554708.4051,554076.1392,546544.0285,528886.5512,479471.6728,496610.7469,455425.2446,475267.7476
TOTwithLULUCF,-999,EM,GHG,Gg,GR,80981.14936,80648.97547,82030.04025,81001.27314,83622.22038,83775.66715,86251.71476,91152.36965,95752.85685,94860.16613,100281.8354,102744.3511,102193.259,106592.3491,106711.0268,110558.3108,108983.608,112356.7235,107549.3838,101467.9272,94546.80952,92095.23021,88336.61015
TOTwithLULUCF,-999,EM,GHG,Gg,HR,16986.80406,9345.989705,8199.718694,8653.887119,8051.903337,8202.207602,9075.992768,10717.49808,11623.60914,12246.32817,12628.50901,13245.03602,14210.55136,16096.04313,15745.87405,16027.4855,16415.60079,18086.62458,16835.50559,14871.30241,14511.68883,14926.55933,13476.45692
TOTwithLULUCF,-999,EM,GHG,Gg,HU,71383.79467,67571.00927,59385.49734,57800.7392,56297.9231,56362.72243,61574.60092,59747.74915,58696.60945,59797.95131,58262.28887,57810.00296,57349.20877,57814.77411,57248.96549,55090.21581,56311.88909,54660.42231,52087.18713,47296.98509,47859.1209,46257.5963,42190.34674
TOTwithLULUCF,-999,EM,GHG,Gg,IE,30754.82397,31501.71767,31881.75934,31229.57763,32897.04756,34500.90319,36326.41756,36506.12004,38940.67052,40595.60251,44467.81685,47079.01081,45686.10371,44800.14891,43999.89646,45988.39236,46501.88628,45064.51019,43407.56938,37775.62088,37928.12528,34578.48761,35387.68533
TOTwithLULUCF,-999,EM,GHG,Gg,IT,423464.1527,412255.2074,412621.0247,415009.8613,400024.4284,420357.7824,415682.2834,424732.7577,439260.2701,438210.5998,442291.9372,441920.7166,440710.7655,462478.3378,461907.9723,459790.5713,454858.6194,459892.0469,436672.8626,385829.2053,392613.3294,385268.4943,376160.6693
TOTwithLULUCF,-999,EM,GHG,Gg,LT,31733.24053,33909.88768,17176.07361,10964.43688,11504.95122,11793.54711,17650.86916,15443.16212,8378.488781,5838.461126,2670.112712,-64.5185744,7390.109917,2997.779861,6731.386674,9355.442244,9687.400691,12310.90591,6726.483949,2404.975502,3403.681602,3638.428394,6276.508937
TOTwithLULUCF,-999,EM,GHG,Gg,LU,12318.71435,12665.60179,12067.24957,12079.03284,11434.88971,8993.049704,8869.483992,8131.045918,7498.037556,7779.615093,8415.539886,8865.144994,9626.841652,9976.991387,11459.40805,11741.2617,11712.67625,11128.41179,10834.13773,10300.66109,10848.61765,10727.50368,10454.367
TOTwithLULUCF,-999,EM,GHG,Gg,LV,-763.3566009,-3489.472146,-5665.641725,-7773.013867,-10452.91196,-9694.991502,-10215.86007,-7940.416629,-6821.726986,-7100.125359,-7271.592676,-6765.925173,-4397.259639,-5439.528565,-5228.356206,-5701.126041,-7154.488965,-6295.975796,-8323.842033,-7103.737727,-2736.968783,-4181.99068,-4972.061143
TOTwithLULUCF,-999,EM,GHG,Gg,MT,1814.719194,1990.230788,2094.831113,2090.971536,2202.551549,2161.665715,2213.932143,2204.165707,2207.630391,2297.777543,2295.432177,2415.099929,2435.122029,2612.897401,2566.930473,2653.800465,2619.415827,2705.77969,2664.463712,2591.876397,2589.757326,2611.55033,2735.046043
TOTwithLULUCF,-999,EM,GHG,Gg,NL,163523.6034,168183.9528,166524.6701,170710.6742,170606.426,174808.9621,181570.0939,175640.6843,177347.2448,171752.6482,173333.0089,179010.4899,179242.2251,182753.6896,184195.6105,179065.3941,175429.1477,175510.4892,178243.9622,173243.1615,185384.0316,172122.8211,169438.7556
TOTwithLULUCF,-999,EM,GHG,Gg,PL,348664.0418,352694.0434,369055.4137,359835.3847,356068.3828,345712.9612,339899.5174,331331.8692,297828.3253,280701.6666,286872.9218,292021.8303,270618.8756,281480.6463,272813.9549,274391.9954,271033.2536,303261.7909,297366.0291,283304.8107,304408.7026,295006.3906,291777.9498
TOTwithLULUCF,-999,EM,GHG,Gg,PT,53405.16077,54996.27386,55385.09298,52670.46326,51196.56377,58642.13139,53038.74511,57049.80919,62513.95395,69346.84689,68215.42621,64703.42434,68381.69717,68791.40118,67488.34959,73536.24745,62311.42561,57976.66563,53888.89206,51041.67151,49119.10715,46048.19064,46250.22317
TOTwithLULUCF,-999,EM,GHG,Gg,RO,154489.6116,120323.0687,100587.1854,96126.20069,93254.62365,98728.16293,104589.0115,93293.64466,79709.56831,63770.17439,69686.75766,69426.48164,75510.3575,83828.18038,80357.5556,75314.63562,81010.07643,80169.80775,51211.548,34728.50352,32890.08476,40119.02052,38941.29788
TOTwithLULUCF,-999,EM,GHG,Gg,SE,18718.10123,19066.00752,21156.90302,25512.53769,25266.84561,21357.69774,23955.84827,19115.94373,18157.22482,15317.9134,11873.8659,14617.09198,14294.02577,17326.62724,22261.73475,22492.24811,18260.01152,17487.6512,14233.61308,11394.05601,17277.18098,13038.93129,10441.34781
TOTwithLULUCF,-999,EM,GHG,Gg,SI,13396.05295,12386.2752,12295.06359,12648.00126,12787.49988,13620.57357,14294.94947,14616.78825,14380.01705,13738.6776,9952.973167,10883.02212,11043.57809,10898.59481,11186.48471,11506.10191,11769.76952,12666.45634,13644.39751,11719.99096,11798.87587,11858.72978,11394.89699
TOTwithLULUCF,-999,EM,GHG,Gg,SK,52956.53883,43338.53021,37220.75569,35509.74528,33588.3286,34922.75123,35459.21408,35014.50416,33844.28587,33052.45488,31450.46808,33969.16746,31583.48398,32998.39124,33996.0634,37468.91092,34432.65208,33018.53827,34632.0532,30489.91801,32016.64702,31200.92251,27306.74385
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,AT,66645.17697,64802.0351,63416.36019,63126.31617,64843.72039,66667.35501,72576.9021,63361.25054,64731.44976,60219.20157,63675.24368,65531.28601,73223.31233,89210.32656,83742.04223,83302.23795,86272.44921,84592.75543,85386.65239,74822.82285,79357.5187,77350.5794,74572.58805
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,BE,138691.9109,141119.41,138802.3958,138104.1966,143099.4977,144687.0046,149275.7378,142640.1206,148976.1006,143149.7059,143823.0764,142987.983,141399.3717,143049.7646,144021.9451,140219.9516,135850.3542,130615.5559,133481.5522,121086.7758,128606.5735,117388.7121,113669.0072
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,BG,96688.80209,74017.23994,68105.88738,67041.91015,63619.07106,63931.33864,66234.75226,62608.51616,57719.56541,50862.67502,51685.17528,54889.44832,51397.85803,56058.70099,55028.72322,55186.20073,56366.66787,61574.52781,58665.83228,49165.59927,51827.63161,57470.56652,52417.28102
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,CY,5944.142471,6406.072835,6837.151198,7218.245831,7465.708806,7365.41233,7741.662349,7848.831777,8337.261035,8434.289362,8710.160768,8720.591202,8942.36556,9314.63642,9505.003361,9573.315449,9728.918279,10078.86163,10161.25566,9876.906305,9560.643997,9336.215753,8993.199212
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,CZ,192629.5743,173240.3406,154947.6261,150240.8092,142465.1251,143611.4308,147003.8594,144823.4788,137540.2339,129109.3506,138133.9504,137449.5615,133721.0765,138422.2886,139361.5083,138203.3787,142846.8748,145477.3425,136407.0973,125919.4167,130752.289,125315.4618,121434.8025
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,DE,1211667.076,1164909.592,1114546.04,1102456.056,1082465.171,1077669.178,1097370.95,1061296.215,1035247.304,1003103.352,1003878.248,1014337.034,1029538.88,1028683.441,1016171.566,990923.5358,999148.2961,973895.3465,959560.2789,894791.3342,929321.5172,911897.4703,922733.9018
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,DK,74074.17428,83124.43253,79293.61236,78082.29229,83617.92672,79449.38853,90861.30095,82707.37559,77701.77059,76487.1614,71068.96064,73829.29509,74773.70844,78316.58182,71960.50142,67879.58707,76669.32085,69230.09908,61593.00385,63446.74902,60405.2801,53114.39354,50726.08318
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,EE,31761.56749,28621.57564,18130.1791,11425.95947,11584.32511,9513.396528,10431.32617,11033.89603,11482.83054,13240.81945,18846.74244,22411.00257,20390.02165,19406.65703,16542.34381,13184.8766,10816.47114,13160.54616,12178.54157,10027.50312,15279.08834,17393.63344,16805.05819
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,ES,263767.7717,273722.836,282863.7,273494.3694,286433.2467,299154.9625,290965.3299,301711.0527,310776.0059,335629.8287,349217.9371,350330.2815,369074.1803,375909.3476,389136.8585,402507.4373,391514.2772,398598.5854,364666.4125,326433.8308,311450.9057,310323.2316,305335.4393
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,FI,56538.68825,40644.24448,44694.95936,48930.43801,61164.50001,57911.68007,54170.29359,57442.18321,55936.99532,52093.42523,49483.64803,51295.50137,53179.31884,60414.83061,55489.63418,39148.06962,46602.02782,53038.90425,40101.10262,26263.1665,49114.98515,41667.96133,34123.99265
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,FR,517950.6318,542593.575,534976.807,503419.2192,507805.1555,515713.4174,526280.7314,520849.3273,532452.4871,515646.5266,524108.2938,514726.1676,503209.1189,503118.1653,502179.2732,503345.1065,487310.8067,478066.368,473004.9846,452852.5015,462742.8518,432526.7033,427940.4534
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,GB,763583.7742,770719.9582,746431.6713,726132.4669,715149.412,707864.2928,727154.3316,700037.7333,700222.5188,675727.9082,677017.8556,681248.736,661331.3561,666820.5402,663887.1029,656599.9373,652816.2002,642583.3591,622748.6505,569069.9499,583999.9713,540650.4218,559181.5468
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,GR,101059.6807,100372.618,101742.1378,99817.36386,102429.0644,102853.89,105770.938,110382.5656,115192.9044,114064.6872,119209.4608,120654.3579,120028.851,124377.4454,124547.5771,128126.3065,126393.7811,129967.205,124553.9686,117759.1153,111164.7129,108274.9355,104022.4768
TOTwithLULUCF,-999,EM,GHGa,GgCO2eq,HR,24221.35818,16159.96133,14610.06507,14676.56237,13928.62643,13898.86184,14768.2612,16780.00919,17091.11912,18032.66869,18605.26284,19361.2887,20318.91617,22172.35904,22259.40604,22538.47508,23248.86902,25132.12573,23832.09662,21605.02625,21333.26495,21816.08867,20019.78091
