categorysource,measuregas,unit,party,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
4F24,EMCH4,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMCH4,Gg,PL,0.001713282,0.001909918,0.001046147,0.001130593,0.000582468,0.000709314,0.000739741,0.000689021,0.000763031,0.000857293,0.00070453,0.000550873,0.00059832,0.000651089,0.00073673,0.000695841,0.000560979,0.00078327,0.000651075,0.00069822,0.00098348,0.000925036,0.001357135
4F24,EMCH4,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMCH4,Gg,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMCH4,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMCH4,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMCH4,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,BG,1.98436E-05,2.04668E-05,1.37509E-05,7.88813E-06,8.52597E-06,1.50214E-05,1.64031E-05,1.78658E-05,1.05158E-05,1.08135E-05,9.02381E-06,1.50256E-05,1.55981E-05,1.94602E-05,1.51786E-05,2.92122E-06,2.73472E-06,1.75054E-06,8.89634E-06,1.09029E-05,5.18057E-06,7.25655E-06,7.4932E-06
4F24,EMN2O,Gg,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,EE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,FR,1.3576E-06,2.16875E-06,2.46272E-06,2.26426E-06,2.71154E-06,2.14573E-06,1.63677E-06,1.99953E-06,2.51631E-06,4.21177E-06,6.50429E-06,7.19713E-06,7.8066E-06,5.68189E-06,5.53614E-06,4.66002E-06,4.48122E-06,3.15489E-06,1.82364E-06,2.26339E-06,4.2634E-06,2.00537E-06,1.69707E-06
4F24,EMN2O,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,GR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,PL,0.000125211,0.000139518,7.59868E-05,8.21017E-05,4.21104E-05,5.09253E-05,5.32534E-05,4.94875E-05,5.47413E-05,6.19472E-05,5.07079E-05,3.93851E-05,4.27874E-05,4.72054E-05,5.33747E-05,5.05283E-05,4.06182E-05,5.68647E-05,4.73769E-05,5.08084E-05,7.15062E-05,6.72395E-05,9.92982E-05
4F24,EMN2O,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,RO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F24,EMN2O,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,AT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,BG,0.022459333,0.024094937,0.020985607,0.012909307,0.013590019,0.021165925,0.01109199,0.011093121,0.010344002,0.010527934,0.004467104,0.004132516,0.004237149,0.004119085,0.003730085,0.003386489,0.002220422,0.003228699,0.002759937,0.001840515,0.002359309,0.001320803,0.000994421
4F2,EMCH4,Gg,CY,0.005816509,0.004934838,0.005368441,0.004185467,0.003418038,0.003349255,0.003489966,0.003412085,0.00287029,0.000928533,0.000935753,0.000861744,0.000782673,0.002176176,0.002027378,0.000615762,0.000603401,0.000585415,0.000512748,0.000522574,0.000535438,0.000993132,0.000951301
4F2,EMCH4,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,DK,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,EE,6.52725E-05,6.52725E-05,0.000163823,0.00028296,0.000482018,0.002226015,0.00484353,0.00649998,0.003038985,0.001173825,0.002453085,0.00242541,0.001819058,0.001537795,0.001184963,0.00195885,0.001937441,-999,-999,-999,-999,-999,
4F2,EMCH4,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F2,EMCH4,Gg,ES,0.09044914,0.025372068,0.070546289,0.003303585,0.016321926,0.010085395,0.021744,0.017910229,0.024531314,0.021012633,0.014315517,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F2,EMCH4,Gg,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,FR,0.014086256,0.01252207,0.012785926,0.014613599,0.013350413,0.010891957,0.010208981,0.012367142,0.013137469,0.010671423,0.0076983,0.007141561,0.007695903,0.007966572,0.00882444,0.00741041,0.005647339,0.003300908,0.00247874,0.003009559,0.006001377,0.003710624,0.003110021
4F2,EMCH4,Gg,GB,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,GR,0.014517657,0.016333297,0.01582107,0.015259429,0.013959339,0.014334817,0.015425378,0.014274884,0.013628032,0.01420102,0.014239962,0.013571331,0.01340184,0.013110433,0.012542772,0.012155747,0.012401018,0.012670862,0.01021819,0.010918198,0.01037624,0.010041769,0.009953986
4F2,EMCH4,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,IT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,MT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,PL,0.001713282,0.001909918,0.001046147,0.001130593,0.000582468,0.000709314,0.000739741,0.000689021,0.000763031,0.000857293,0.00070453,0.000550873,0.00059832,0.000651089,0.00073673,0.000695841,0.000560979,0.00078327,0.000651075,0.00069822,0.00098348,0.000925036,0.001357135
4F2,EMCH4,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,RO,0.096971371,0.109770687,0.081723941,0.070111194,0.067098565,0.073031536,0.075742105,0.083608641,0.121075422,0.112938969,0.044581336,0.053237512,0.087762743,0.127984697,0.172196278,0.173518225,0.18600264,0.07542983,0.05654934,0.052100281,0.083688208,0.080246654,0.059170986
4F2,EMCH4,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMCH4,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,AT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,BG,0.00155247,0.001828021,0.001586514,0.001000125,0.001075254,0.001710698,0.000866135,0.000872018,0.000813352,0.000818343,0.00033775,0.000324225,0.00034183,0.000324324,0.000283126,0.000271284,0.000160651,0.000235224,0.000169244,0.000117453,0.000161718,0.00010807,6.95203E-05
4F2,EMN2O,Gg,CY,0.000199633,0.00017244,0.00019263,0.000145025,0.000119738,0.000116113,0.000121189,0.000117722,9.861E-05,3.40739E-05,3.48297E-05,3.18931E-05,2.88966E-05,7.59179E-05,7.09838E-05,2.27862E-05,2.235E-05,2.17232E-05,1.89472E-05,1.92689E-05,1.96548E-05,3.73261E-05,3.55647E-05
4F2,EMN2O,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,DK,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,EE,2.59523E-06,2.59523E-06,6.51358E-06,1.12505E-05,1.9165E-05,8.85064E-05,0.000192579,0.000258439,0.00012083,4.66713E-05,9.75347E-05,9.64343E-05,7.23257E-05,6.11427E-05,4.71141E-05,7.78839E-05,7.70327E-05,-999,-999,-999,-999,-999,
4F2,EMN2O,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F2,EMN2O,Gg,ES,0.008774399,0.002461324,0.006843639,0.000320478,0.001583377,0.000978376,0.002109368,0.001737457,0.002379763,0.002038419,0.001388737,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F2,EMN2O,Gg,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,FR,0.00069727,0.000619842,0.000632903,0.000723373,0.000660845,0.000539152,0.000505345,0.000612174,0.000650305,0.000528235,0.000381066,0.000353507,0.000380947,0.000394345,0.00043681,0.000366815,0.000279543,0.000163395,0.000122698,0.000148973,0.000297068,0.000183676,0.000153946
4F2,EMN2O,Gg,GB,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,GR,0.000359312,0.000404249,0.000391571,0.000377671,0.000345494,0.000354787,0.000381778,0.000353303,0.000337294,0.000351475,0.000352439,0.00033589,0.000331696,0.000324483,0.000310434,0.000300855,0.000306925,0.000313604,0.0002529,0.000270225,0.000256812,0.000248534,0.000246361
4F2,EMN2O,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,IT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,MT,-999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,PL,0.000125211,0.000139518,7.59868E-05,8.21017E-05,4.21104E-05,5.09253E-05,5.32534E-05,4.94875E-05,5.47413E-05,6.19472E-05,5.07079E-05,3.93851E-05,4.27874E-05,4.72054E-05,5.33747E-05,5.05283E-05,4.06182E-05,5.68647E-05,4.73769E-05,5.08084E-05,7.15062E-05,6.72395E-05,9.92982E-05
4F2,EMN2O,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,RO,0.006398594,0.007775253,0.005595967,0.004436491,0.004495276,0.004862561,0.005077583,0.005500683,0.008684597,0.007989905,0.003071126,0.003376427,0.006305473,0.009537865,0.012716675,0.013153715,0.014372691,0.005721584,0.003965135,0.00367627,0.00631815,0.006026095,0.004419501
4F2,EMN2O,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMN2O,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,BG,0.056110716,0.066069885,0.057341138,0.036147389,0.038862756,0.061829504,0.031304605,0.031517213,0.029396881,0.029577268,0.012207266,0.011718409,0.012354711,0.011721999,0.010232994,0.009804963,0.005806369,0.008501662,0.006116971,0.004245083,0.005844962,0.006573752,0.002512664
4F2,EMNOx,Gg,CY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,EE,4.48605E-05,4.48605E-05,0.000112592,0.000194473,0.000331281,0.001529896,0.003328861,0.004467306,0.002088634,0.000806746,0.001685956,0.001666936,0.001250202,0.001056896,0.000814401,0.001346278,0.001331565,-999,-999,-999,-999,-999,
4F2,EMNOx,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F2,EMNOx,Gg,ES,0.317131846,0.088959284,0.247348676,0.011582995,0.05722777,0.035361308,0.076238588,0.06279666,0.086011442,0.073674277,0.05019292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F2,EMNOx,Gg,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,FR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,GR,0.012986563,0.014610718,0.014152512,0.013650104,0.012487127,0.012823005,0.013798551,0.012769394,0.012190761,0.012703319,0.012738154,0.012140041,0.011988425,0.011727751,0.011219957,0.01087375,0.011093153,0.011334539,0.009140536,0.009766718,0.009281917,0.008982721,0.008904196
4F2,EMNOx,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,PL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,RO,0.231263465,0.281019847,0.20225423,0.160347446,0.162472131,0.17574686,0.183518358,0.198810389,0.313886165,0.288777996,0.11099926,0.122033722,0.227897818,0.344725697,0.459616969,0.475412847,0.519470107,0.206794404,0.143311325,0.132870899,0.228355998,0.217800285,0.159733411
4F2,EMNOx,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F2,EMNOx,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,BG,0.012618698,0.014510133,0.016511471,0.010412424,0.014497856,0.018917288,0.009313354,0.013508283,0.013948599,0.016515028,0.011592033,0.015509038,0.018291281,0.01312824,0.0167139,0.010948384,0.011257218,0.008710734,0.01029523,0.006754768,0.007325138,0.006774276,0.004412462
4F31,EMCH4,Gg,CY,0.021211562,0.019815143,0.020809162,0.020435668,0.013349934,0.019749024,0.020812205,0.007129473,0.01155482,0.012899231,0.008899956,0.008744017,0.010166488,0.00824387,0.008011482,0.008700278,0.006789069,0.007688573,0.005248692,0.005020488,0.003742546,0.005046001,0.003870888
4F31,EMCH4,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,EE,0.021157934,0.020267938,0.022903694,0.018436601,0.019271828,0.018395524,0.017122146,0.014975888,0.010840831,0.013818893,0.016146574,0.011744519,0.007219234,0.008365959,0.005699395,0.00718158,0.00522359,-999,-999,-999,-999,-999,
4F31,EMCH4,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
4F31,EMCH4,Gg,ES,2.61546355,1.89175967,1.89175967,1.89175967,1.89175967,1.89175967,1.89175967,1.59650758,1.53511128,1.65287589,0.742489088,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,
4F31,EMCH4,Gg,ES,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,FR,0.051098114,0.053116105,0.05678495,0.050288958,0.050667786,0.052322747,0.053314523,0.051723384,0.049971741,0.051956558,0.051610273,0.047510243,0.044146253,0.039498512,0.036755494,0.032669773,0.032984007,0.03293506,0.032429488,0.033719481,0.033245481,0.033556748,0.032621462
4F31,EMCH4,Gg,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,GR,0.029068869,0.031109895,0.032141042,0.030522711,0.030449807,0.032017112,0.031423204,0.028739586,0.030277863,0.029966137,0.026876011,0.029318372,0.026832865,0.024476765,0.025448154,0.02491157,0.02663162,0.028287864,0.02779613,0.028322794,0.027534555,0.029145162,0.029693825
4F31,EMCH4,Gg,HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,HU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,IE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,IT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,LU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,PL,0.217399879,0.173845666,0.140020058,0.217142445,0.138044403,0.149018269,0.162943643,0.124382449,0.155352338,0.119299628,0.145072945,0.116018843,0.092939601,0.082205209,0.08380968,0.062077475,0.053773737,0.070590752,0.06263425,0.058090244,0.049020191,0.056047823,0.054128476
4F31,EMCH4,Gg,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,RO,0.226572983,0.133197894,0.18503852,0.263790459,0.209581347,0.214787593,0.25543166,0.228026323,0.236069831,0.281444185,0.246784954,0.284285003,0.290015857,0.280737359,0.300867679,0.265902189,0.285625114,0.26403989,0.259531366,0.284777392,0.233560306,0.289940253,0.175330293
4F31,EMCH4,Gg,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMCH4,Gg,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,AT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,BE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,BG,0.000541953,0.000623187,0.000709141,0.000447197,0.00062266,0.000812468,0.000399994,0.000580159,0.00059907,0.000709294,0.000497859,0.000666089,0.000785582,0.000563837,0.000717835,0.000470216,0.00048348,0.000374112,0.000442164,0.000290107,0.000314603,0.000290944,0.000189508
4F31,EMN2O,Gg,CY,0.00038499,0.000359645,0.000377686,0.000370907,0.000242301,0.000358445,0.000377742,0.0001294,0.00020972,0.000234121,0.000161534,0.000158704,0.000184522,0.000149626,0.000145408,0.00015791,0.000123222,0.000139548,9.52638E-05,9.11219E-05,6.79272E-05,9.15849E-05,7.02566E-05
4F31,EMN2O,Gg,CZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,DK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4F31,EMN2O,Gg,EE,0.000771018,0.000738586,0.000834635,0.00067185,0.000702286,0.000670353,0.000623949,0.000545738,0.000395052,0.000503575,0.000588399,0.000427983,0.000263077,0.000304865,0.000207692,0.000261705,0.000190353,-999,-999,-999,-999,-999,
4F31,EMN2O,Gg,EE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0
